0128676744,9,191,20200423211710
0128682980,1,243,20200423211710
0122834964,3,157,20200423211710
0120109545,7,325,20200423211710
0121812158,5,335,20200423211710
0125953736,5,352,20200423211710
0127422242,2,452,20200423211710
0126217611,2,125,20200423211710
0123113084,5,233,20200423211710
0128850495,3,381,20200423211710
0124289929,1,397,20200423211710
0126969683,7,284,20200423211710
0129079473,4,490,20200423211710
0120849349,10,109,20200423211710
0122873160,9,362,20200423211710
0123240992,2,308,20200423211710
0122460653,8,325,20200423211710
0125039352,5,107,20200423211710
0129787321,7,114,20200423211710
0128141542,4,73,20200423211710
0129151110,3,137,20200423211710
0129198426,7,249,20200423211710
0128628142,9,135,20200423211710
0122089309,5,186,20200423211710
0122873363,6,95,20200423211710
0125310074,5,344,20200423211710
0120495954,4,89,20200423211710
0122797046,9,260,20200423211710
0124237148,10,162,20200423211710
0124609139,2,420,20200423211710
0128076755,10,193,20200423211710
0126092750,3,156,20200423211710
0122578059,6,203,20200423211710
0123284838,3,235,20200423211710
0122809761,5,336,20200423211710
0127422242,6,498,20200423211710
0129099268,8,213,20200423211710
0125676768,3,346,20200423211710
0129860022,6,476,20200423211710
0124304271,6,203,20200423211710
0124826592,3,368,20200423211710
0124762095,8,136,20200423211710
0128122105,6,408,20200423211710
0120604932,8,61,20200423211710
0124477296,1,208,20200423211710
0123564054,8,363,20200423211710
0126174471,3,98,20200423211710
0127140105,8,464,20200423211710
0129602037,4,485,20200423211710
0127927313,5,262,20200423211710
0126704698,2,286,20200423211710
0120503495,6,420,20200423211710
0126847437,10,382,20200423211710
0122710096,2,343,20200423211710
0121892292,3,468,20200423211710
0122319378,8,122,20200423211710
0122106683,2,488,20200423211710
0129361163,8,221,20200423211710
0129046013,1,362,20200423211710
0123979727,2,257,20200423211710
0123266289,7,425,20200423211710
0128810985,5,210,20200423211710
0126283883,10,275,20200423211710
0122725401,5,100,20200423211710
0129536517,10,10,20200423211710
0128724983,10,249,20200423211710
0122468959,9,128,20200423211710
0122089309,8,417,20200423211710
0121164013,7,418,20200423211710
0127960918,8,181,20200423211710
0120072934,1,380,20200423211710
0123256391,10,318,20200423211710
0125802684,8,250,20200423211710
0128376932,10,496,20200423211710
0125466571,6,446,20200423211710
0128292131,6,405,20200423211710
0120644081,5,130,20200423211710
